#AUTOGENERATED	DONT EDIT
^ESCTMY804541	Myocarditis caused by Influenza A virus subtype H1N1
^ESCTMY804542	Myocarditis caused by H1N1 influenza
^ESCTMY846656	Myocarditis due to scarlet fever
^ESCTMY931015	Myocarditis due to influenza A
^ESCTMY931016	Myocarditis caused by influenza A
^ESCTNO308237	Noninfective endocarditis
^ESCTNO337710	Nonbacterial verrucous endocarditis
^ESCTNO340085	Nonspecific granulomatous myocarditis
^ESCTNO342923	Nonbacterial thrombotic endocarditis
^ESCTNO342925	Non-bacterial thrombotic endocarditis
^ESCTPA351029	Pancarditis
^ESCTPA505679	Parasitic myocarditis
^ESCTPE784010	Periendocarditis due to infection
^ESCTPR264240	Protozoan myocarditis
^ESCTPR505661	Prosthetic valve endocarditis
^ESCTPU253792	Purulent endocarditis
^ESCTPV505662	PVE - Prosthetic valve endocarditis
^ESCTQF406385	Q fever endocarditis
^ESCTQF505677	Q fever myocarditis
^ESCTRH287799	Rheumatic pancarditis
^ESCTRI505659	Rickettsial endocarditis
^ESCTRI703995	Right sided infective endocarditis
^ESCTRI705386	Right-sided Staphylococcus aureus endocarditis
^ESCTRI739568	Rickettsial myocarditis
^ESCTRU354406	Rubella myocarditis
^ESCTSB369945	SBE - Subacute bacterial endocarditis
^ESCTSE250293	Senile myocarditis
^ESCTSE320937	Septic endocarditis
^ESCTSE354140	Septic myocarditis
^ESCTSP739582	Spirochetal myocarditis
^ESCTSP739583	Spirochaetal myocarditis
^ESCTST368795	Staphylococcal endocarditis
^ESCTSU279347	Subacute interstitial myocarditis
^ESCTSU328019	Subacute periendocarditis
^ESCTSU328020	Subacute endopericarditis
^ESCTSU358769	Subacute endocarditis
^ESCTSU363185	Subacute myoendocarditis
^ESCTSU696310	Subacute endocarditis associated with AIDS
^ESCTSU696311	Subacute endocarditis associated with acquired immunodeficiency syndrome
^ESCTSU696888	Subacute myocarditis associated with AIDS
^ESCTSU696889	Subacute myocarditis associated with acquired immunodeficiency syndrome
^ESCTSU784861	Subacute infective endocarditis
^ESCTSY803012	Syphilitic valvular endocarditis
^ESCTUL320938	Ulcerative endocarditis
^ESCTVE389982	Vegetative endocarditis
^ESCTVE389983	Verrucous endocarditis
^ESCTVI739281	Viral endocarditis
^ESCTAC292317	Active rheumatic fever
^ESCTAC292319	Acute rheumatic attack
^ESCTAC301524	Acute toxic disorder of myocardium
^ESCTAC388032	Acute rheumatic fever with valvulitis
^ESCTAC388033	Active rheumatic fever with valvulitis
^ESCTAC601857	Acute rheumatic fever with heart involvement
^ESCTAC601858	Active rheumatic fever with heart involvement
^ESCTAR292320	ARF - Acute rheumatic fever
^ESCTCA372619	Cardiac sarcoidosis
^ESCTCA406386	Cardiac Q fever
^ESCTCH315994	Chronic valvulitis
^ESCTCH395400	Chronic rheumatic valvulitis
^ESCTCH395401	Chronic rheumatic heart disease with valvulitis
^ESCTCH572119	Chronic rheumatic mitral valve
^ESCTCO352135	Coronary arteritis
^ESCTCO352136	Coronary endarteritis
^ESCTIN747560	Inflammatory cardiomyopathy
^ESCTMY332476	Myocardial inflammation
^ESCTNO337706	Nonbacterial verrucal endocardiosis
^ESCTRH262001	Rheumatic pneumonitis
^ESCTRH269134	Rheumatic disease of aortic valve
^ESCTRH329084	Rheumatic disease of endocardium
^ESCTRH341793	Rheumatic adherent pericardium
^ESCTRH477573	Rheumatic degeneration of myocardium
^ESCTSA477724	Sarcoid heart muscle disease
^ESCTSB369943	SBE
^ESCTTU326459	Tuberculosis of myocardium
^ESCTTU335929	Tuberculosis of endocardium
^ESCTTU590329	Tuberculosis of heart
EGTON459	Rheumatic fever
^ESCT1165695	Acute phlegmonous appendicitis
^ESCT1168945	Cellulitis caused by Staphylococcus aureus
^ESCT1168946	Staphylococcal cellulitis
^ESCT1182611	Dermatitis exfoliativa neonatorum
^ESCT1360482	Extensive post-operative wound cellulitis
^ESCT1360483	Post-operative wound cellulitis
^ESCT1370004	Cellulitis of left axilla
^ESCT1370005	Cellulitis of right axilla
^ESCT1370006	Cellulitis of left hip
^ESCT1370007	Cellulitis of right hip
^ESCT1370056	Cellulitis of left thigh
^ESCT1370057	Cellulitis of right thigh
^ESCT1370058	Cellulitis of left ankle
^ESCT1370059	Cellulitis of right ankle
^ESCT1370060	Cellulitis of left knee
^ESCT1370061	Cellulitis of right knee
^ESCT1370062	Cellulitis of left wrist
^ESCT1370063	Cellulitis of right wrist
^ESCT1370064	Cellulitis of left shoulder
^ESCT1370065	Cellulitis of right shoulder
^ESCT1370066	Cellulitis of left thumb
^ESCT1370067	Cellulitis of right thumb
^ESCT1371356	Bilateral erysipelas of lower limbs
^ESCT1371357	Erysipelas of both lower limbs
^ESCT1371358	Erysipelas of bilateral lower limbs
^ESCT1371359	Erysipelas of right lower limb
^ESCT1371360	Erysipelas of left lower limb
^ESCT1393730	Cellulitis and abscess of hand
^ESCT1395103	Injection site cellulitis
^ESCT1395104	Cellulitis at injection site
^ESCT1395387	Vaccination site cellulitis
^ESCT1407144	Cellulitis of foot due to diabetes mellitus
^ESCT1421382	Extensive postoperative wound cellulitis
^ESCT1421383	Extensive post-operative wound cellulitis
^ESCT1421384	Postoperative wound cellulitis
^ESCT1421385	Post-operative wound cellulitis
^ESCTAC752852	Acute female pelvic cellulitis
^ESCTAN306805	Anorectal cellulitis
^ESCTAN316289	Anal cellulitis
^ESCTAN512118	Anaerobic cellulitis
^ESCTAN795476	Anogenital streptococcal cellulitis of infancy and childhood
^ESCTAN795477	Anogenital cellulitis of infancy and childhood caused by Beta-hemolytic Streptococcus group A
^ESCTAN795478	Anogenital cellulitis of infancy and childhood caused by Beta-haemolytic Streptococcus group A
^ESCTBA667216	Bacterial cellulitis
^ESCTCE251412	Cellulitis of temple region
^ESCTCE253692	Cellulitis of pectoral region
^ESCTCE263993	Cellulitis of oral soft tissues
^ESCTCE265237	Cellulitis of hip
^ESCTCE267469	Cellulitis of spermatic cord
^ESCTCE270225	Cellulitis of skin with lymphangitis
^ESCTCE271089	Cellulitis of knee
^ESCTCE271702	Cellulitis of forearm
^ESCTCE273947	Cellulitis of vas deferens
^ESCTCE288665	Cellulitis with lymphangitis of digit
^ESCTCE292156	Cellulitis of perineum
^ESCTCE294214	Cellulitis of finger
^ESCTCE294572	Cellulitis of forehead
^ESCTCE309757	Cellulitis of external nose
^ESCTCE311544	Cellulitis of upper arm
^ESCTCE317201	Cellulitis of submandibular region
^ESCTCE321573	Cellulitis of buttock
^ESCTCE321574	Cellulitis of gluteal region
^ESCTCE330625	Cellulitis of shoulder
^ESCTCE334590	Cellulitis of scalp
^ESCTCE341565	Cellulitis of heel
^ESCTCE342019	Cellulitis of umbilicus
^ESCTCE345761	Cellulitis of chin
^ESCTCE346694	Cellulitis of chest wall
^ESCTCE347257	Cellulitis of abdominal wall
^ESCTCE348332	Cellulitis of external cheek
^ESCTCE358799	Cellulitis of flank
^ESCTCE366136	Cellulitis of wrist
^ESCTCE375295	Cellulitis of thigh
^ESCTCE383051	Cellulitis of tunica vaginalis
^ESCTCE393594	Cellulitis of groin
^ESCTCE416144	Cellulitis of periorbital region
^ESCTCE416146	Cellulitis of submental space
^ESCTCE416147	Cellulitis of infratemporal fossa
^ESCTCE416316	Cellulitis of parapharyngeal space
^ESCTCE416719	Cellulitis of gingiva
^ESCTCE416720	Cellulitis of gum
^ESCTCE416975	Cellulitis of buccal space of mouth
^ESCTCE416976	Cellulitis of canine space of mouth
^ESCTCE416977	Cellulitis of masticator space of mouth
^ESCTCE416992	Cellulitis of palate
^ESCTCE417013	Cellulitis of tongue
^ESCTCE417014	Cellulitis of sublingual space
^ESCTCE419560	Cellulitis of corpus cavernosum
^ESCTCE440661	Cellulitis of head
^ESCTCE503338	Cellulitis of pinna
^ESCTCE572138	Cellulitis of hand excluding finger
^ESCTCE572139	Cellulitis of leg, excluding foot
^ESCTCE572140	Cellulitis of leg, except foot
^ESCTCE572141	Cellulitis of foot excluding toe
^ESCTCE589732	Cellulitis of elbow
^ESCTCE598659	Cellulitis of skin of back
^ESCTCE737395	Cellulitis of lower leg
^ESCTCE737545	Cellulitis of thumb
^ESCTCE799091	Cellulitis of vaginal cuff
^ESCTCE804091	Cellulitis of nasal mucous membrane
^ESCTCH350106	Chronic recurrent streptococcal erysipelas
^ESCTCH479151	Chronic pelvic cellulitis
^ESCTCH782228	Childhood cellulitis of perianal region caused by beta-haemolytic Streptococcus group A
^ESCTCH782229	Childhood cellulitis of perianal region caused by beta-hemolytic Streptococcus group A
^ESCTDE416722	Dentoalveolar cellulitis
^ESCTDI491423	Diffuse cellulitis of face
^ESCTEL350107	Elephantiasis nostras
^ESCTER514757	Erysipelas of face
^ESCTER629756	Erysipelothrix
^ESCTER629757	Erysipelothrix (disease)
^ESCTER629759	Erysipelothrix disease
^ESCTER667211	Erysipelas of lower limb
^ESCTFA514756	Facial erysipelas
^ESCTFE563886	Female pelvic cellulitis
^ESCTGI416721	Gingival cellulitis
^ESCTGR667214	Gram-negative bacterial cellulitis
^ESCTHA667215	Haemophilus cellulitis
^ESCTLO514713	Localised cutaneous erysipeloid
^ESCTLO514714	Localized cutaneous erysipeloid
^ESCTLU478396	Ludwig angina
^ESCTMU515212	Mucormycotic gangrenous cellulitis
^ESCTOR263994	Oral soft tissue cellulitis
^ESCTOR561882	Oral sinus
^ESCTPA322005	Patch of erysipelas
^ESCTPE251401	Perirectal cellulitis
^ESCTPE273499	Penile cellulitis
^ESCTPE416145	Periorbital cellulitis
^ESCTPE782230	Perianal streptococcal cellulitis of childhood
^ESCTPE795479	Perianal streptococcal dermatitis
^ESCTPO321642	Postpartum AND/OR puerperal erysipelas
^ESCTPO477372	Postseptal orbital cellulitis
^ESCTPU269194	Puerperal pelvic cellulitis
^ESCTPU365093	Purulent dermatitis
^ESCTPU365097	Pustuloderma
^ESCTPY365092	Pyodermia
^ESCTPY365096	Pyogenic dermatitis
^ESCTRE387743	Rectal cellulitis
^ESCTRE667210	Recurrent erysipelas
^ESCTSC480570	Scalded skin syndrome
^ESCTSE365095	Septic dermatitis
^ESCTSE512185	Seal finger
^ESCTSS480571	SSSS - Staphylococcal scalded skin syndrome
^ESCTST560781	Streptococcal cellulitis
^ESCTST667221	Streptococcal cellulitis of external ear
^ESCTSU365094	Suppurative dermatitis
^ESCTUR807416	Urethral cellulitis
^ESCTVA799092	Vaginal cuff cellulitis
^ESCTWE512814	Wells syndrome
^ESCTWO767829	Woody tongue
^ESCTWO767830	Woody tongue of Ludwigs angina
EMISNQAB1	Abscess of antecubital fossa related to intravenous drug use
ESCTPO6	Postoperative wound cellulitis
ESCTRE62	Recurrent cellulitis
ESCTWO9	Wound cellulitis
^ESCT1165697	Diverticulitis of intestine
^ESCT1182314	Perforation and abscess of small intestine co-occurrent and due to diverticulitis
^ESCT1185119	Perforation and abscess co-occurrent and due to diverticular disease of both small and large intestine
^ESCT1185120	Perforation and abscess with diverticular disease of small and large intestine
^ESCT1187644	Abscess of colon co-occurrent and due to diverticular disease of colon
^ESCT1187645	Abscess with diverticular disease of colon
^ESCT1369064	Abscess of caecum co-occurrent and due to diverticulitis
^ESCT1369065	Diverticulitis of caecum with abscess
^ESCT1369066	Diverticulitis of jejunum with perforation
^ESCT1369067	Perforation of jejunum co-occurrent and due to diverticulitis
^ESCTAB846452	Abscess of duodenum co-occurrent and due to diverticulitis
^ESCTAB846463	Abscess of ileum co-occurrent and due to diverticulitis
^ESCTAB846470	Abscess of jejunum co-occurrent and due to diverticulitis
^ESCTAB846476	Abscess of sigmoid colon co-occurrent and due to diverticulitis
^ESCTBL730377	Bleeding Meckels diverticulitis
^ESCTBL730378	Bleeding Meckel diverticulitis
^ESCTCO508537	Colonic diverticular abscess
^ESCTCO782076	Congenital diverticulitis of small intestine
^ESCTDI304453	Diverticulitis of duodenum
^ESCTDI359179	Diverticulitis of ileum
^ESCTDI375114	Diverticulitis of colon with perforation
^ESCTDI552390	Diverticulitis of gastrointestinal tract
^ESCTDI708069	Diverticulitis of sigmoid colon
^ESCTDI708070	Diverticulitis of sigmoid
^ESCTDI711881	Diverticulitis of caecum
^ESCTDI711882	Diverticulitis of cecum
^ESCTDI712796	Diverticulitis of rectosigmoid
^ESCTDI712797	Diverticulitis of rectum
^ESCTDI783699	Diverticulitis of small intestine with complication
^ESCTDI783700	Diverticulitis of small intestine without complication
^ESCTDI795456	Diverticulitis of small intestine with perforation and abscess
^ESCTDI795468	Diverticulitis of large intestine with complication
^ESCTDI795469	Diverticulitis of large intestine without complication
^ESCTDI846491	Diverticulitis of small and large intestine with perforation
^ESCTHA846494	Haemorrhage of small intestine due to diverticulitis
^ESCTHE846495	Hemorrhage of small intestine due to diverticulitis
^ESCTME328044	Meckels diverticulitis
^ESCTME328045	Meckel diverticulitis
^ESCTPE783711	Perforation and abscess of large intestine co-occurrent and due to diverticulitis
^ESCTPE783712	Perforation and abscess of large intestine due to diverticulitis
^ESCTPE846444	Perforation of caecum due to diverticulitis
^ESCTPE846445	Perforation of cecum due to diverticulitis
^ESCTPE846461	Perforation of duodenum due to diverticulitis
^ESCTPE846468	Perforation of ileum due to diverticulitis
^ESCTPE846483	Perforation of sigmoid colon due to diverticulitis
^ESCTPE846492	Perforation of large and small intestine due to diverticulitis
^ESCTPE846498	Perforation of small intestine co-occurrent with haemorrhage due to diverticulitis
^ESCTPE846499	Perforation of small intestine co-occurrent with hemorrhage due to diverticulitis
^ESCTPE846501	Perforation of small intestine due to diverticulitis
^ESCTPE846507	Perforation of intestine due to diverticulitis of gastrointestinal tract
^ESCTPH253200	Pharyngeal diverticulitis
^ESCT1165572	Infection of intestine caused by Vibrio
^ESCT1165573	Intestinal infection caused by Vibrio
^ESCT1233381	Intestinal infection caused by Klebsiella aerogenes
^ESCT1233382	Intestinal infection due to Klebsiella aerogenes
^ESCT1233448	Gastrointestinal infection caused by Klebsiella aerogenes
^ESCT1233449	Gastrointestinal infection due to Klebsiella aerogenes
^ESCT1270410	Gastrointestinal infection due to Klebsiella mobilis
^ESCT1270533	Sepsis due to Salmonella
^ESCT1369070	Infection of anus and rectum caused by Neisseria gonorrhoeae
^ESCT1369071	Gonococcal infection of anus and rectum
^ESCT1377849	Septic enteritis
^ESCT1378981	Clostridioides difficile infection
^ESCT1378982	Clostridioides difficile gastrointestinal tract infection
^ESCT1391809	Recurrent Clostridium difficile infection
^ESCT1391810	Recurrent infection caused by Clostridioides difficile
^ESCT1395779	Infection of colon caused by Spirochaetes
^ESCT1395780	Colonic spirochaetosis
^ESCT1405525	Listeria monocytogenes infection
^ESCT1416595	Gastritis due to secondary syphilis
^ESCT1416596	Secondary syphilitic gastritis
^ESCT1416600	Proctocolitis due to secondary syphilis
^ESCT1416601	Secondary syphilitic proctocolitis
^ESCTAC363502	Acute haemorrhagic colitis due to Escherichia coli
^ESCTAC363503	Acute hemorrhagic colitis due to E. coli
^ESCTAC363504	Acute haemorrhagic colitis due to E. coli
^ESCTAC363505	Acute hemorrhagic colitis due to Escherichia coli
^ESCTAC363506	Acute hemorrhagic colitis caused by E. coli
^ESCTAC363507	Acute haemorrhagic colitis caused by Escherichia coli
^ESCTAC363508	Acute hemorrhagic colitis caused by Escherichia coli
^ESCTAC363509	Acute haemorrhagic colitis caused by E. coli
^ESCTAC474164	Actinomycosis of cecum
^ESCTAN419470	Anal furunculosis
^ESCTAN785726	Anastomotic ulcer of stomach caused by Helicobacter pylori
^ESCTBA357938	Bacterial overgrowth syndrome
^ESCTBA508268	Bacterial oesophagitis
^ESCTBA508269	Bacterial esophagitis
^ESCTBA508290	Bacterial ulcer of oesophagus
^ESCTBA508291	Bacterial ulcer of esophagus
^ESCTBA514633	Bacillus licheniformis food poisoning
^ESCTBA555995	Bacterial gastroenteritis
^ESCTBA601290	Bacterial dysentery
^ESCTBA601303	Bacterial gastrointestinal infectious disease
^ESCTBA782119	Bacterial colitis
^ESCTBA784023	Bacterial gastritis
^ESCTBA784896	Bacterial duodenal ulcer
^ESCTCA278697	Campylobacter diarrhoea
^ESCTCA278698	Campylobacter diarrhea
^ESCTCH381797	Cholera due to Vibrio cholerae El Tor
^ESCTCH381798	Cholera - Vibrio cholerae O1 El Tor biotype
^ESCTCH381799	Cholera caused by Vibrio cholerae El Tor
^ESCTCH514648	Cholera due to Vibrio cholerae O1 Classical biotype
^ESCTCH514649	Cholera caused by Vibrio cholerae O1 Classical biotype
^ESCTCH514650	Cholera - non-O1 group vibrio
^ESCTCH514651	Cholera - non-agglutinable vibrio
^ESCTCH514652	Cholera - O139 group Vibrio cholerae
^ESCTCH514653	Cholera due to Vibrio cholerae O139
^ESCTCH696260	Chlamydia trachomatis infection of anus and rectum
^ESCTCI256656	Circling disease
^ESCTCL294720	Clostridial gastroenteritis
^ESCTCL474192	Clostridium difficile gastrointestinal tract infection
^ESCTCL514666	Clostridial enteric disease
^ESCTCL701030	Clostridium difficile colitis
^ESCTCL798400	Clostridium difficile diarrhoea
^ESCTCL798401	Clostridium difficile diarrhea
^ESCTCO782118	Colitis caused by bacterium
^ESCTCO782120	Colitis caused by Salmonella
^ESCTCY780301	Cystic fibrosis with gastritis and megaloblastic anaemia syndrome
^ESCTCY780302	Cystic fibrosis with gastritis and megaloblastic anemia syndrome
^ESCTDI660739	Diarrhea due to staphylococcus
^ESCTDI660740	Diarrhoea due to staphylococcus toxin
^ESCTDI660741	Diarrhea due to staphylococcus toxin
^ESCTDI660742	Diarrhoea caused by staphylococcus
^ESCTDI660743	Diarrhea caused by staphylococcus
^ESCTDI660744	Diarrhea caused by staphylococcus toxin
^ESCTDI660745	Diarrhoea caused by staphylococcus toxin
^ESCTDU784895	Duodenal ulcer caused by bacterium
^ESCTDU785731	Duodenitis caused by Helicobacter pylori
^ESCTDU785737	Duodenal ulcer caused by Helicobacter pylori
^ESCTDU785741	Duodenal ulcer caused by Helicobacter pylori and non-steroidal anti-inflammatory agent
^ESCTDU795452	Duodenitis caused by Tropheryma whipplei
^ESCTDU795453	Duodenitis due to Whipple disease
^ESCTDY325658	Dysenteric diarrhea
^ESCTDY420143	Dysentery
^ESCTEN313928	Enteritis necroticans
^ESCTEN313930	Enteritis necroticans due to Clostridium perfringens
^ESCTEN318247	Enteric paratyphosis
^ESCTEN420032	Enteric colibacillosis
^ESCTEN500477	Encephalopathy in Whipple disease
^ESCTEN514636	Enterotoxigenic Escherichia coli food poisoning
^ESCTEN514638	Enterohaemorrhagic Escherichia coli food poisoning
^ESCTEN514639	Enterohemorrhagic Escherichia coli food poisoning
^ESCTEN514654	Enterotoxigenic Escherichia coli gastrointestinal tract infection
^ESCTEN514656	Enteropathogenic Escherichia coli gastrointestinal tract infection
^ESCTEN514660	Enterohaemorrhagic Escherichia coli gastrointestinal tract infection
^ESCTEN514661	Enterohemorrhagic Escherichia coli gastrointestinal tract infection
^ESCTEN514662	Enterohemorrhagic Escherichia coli infection
^ESCTEN514663	Enteroinvasive Escherichia coli gastrointestinal tract infection
