prodcode	CodingSystem	productname	gemscriptcode
7114	prodcode	Diamorphine 3mg/5ml oral solution	70367020
7126	prodcode	Fentanyl 12micrograms/hour transdermal patches	89905020
7167	prodcode	OxyContin 5mg modified-release tablets (Napp Pharmaceuticals Ltd)	73078020
7197	prodcode	Morphine sulphate 12 30mg Modified-release capsule	79868020
7205	prodcode	Panadol 500mg capsules (GlaxoSmithKline Consumer Healthcare)	54172020
7208	prodcode	Lyrica 100mg capsules (Pfizer Ltd)	88054020
7209	prodcode	Lyrica 50mg capsules (Pfizer Ltd)	88050020
7236	prodcode	Buprenorphine 10micrograms/hour transdermal patches	89596020
7238	prodcode	Buprenorphine 20micrograms/hour transdermal patches	89598020
7275	prodcode	Oxycodone 20mg capsules	80384020
7334	prodcode	Buprenorphine 5micrograms/hour transdermal patches	89594020
7372	prodcode	OxyNorm 20mg capsules (Napp Pharmaceuticals Ltd)	73057020
7389	prodcode	OxyContin 20mg modified-release tablets (Napp Pharmaceuticals Ltd)	76935020
7394	prodcode	Lyrica 200mg capsules (Pfizer Ltd)	88058020
7397	prodcode	Durogesic DTrans 75micrograms transdermal patches (Janssen-Cilag Ltd)	88871020
7406	prodcode	OxyNorm 10mg/ml concentrate oral solution (Napp Pharmaceuticals Ltd)	80387020
7424	prodcode	Fenbufen 300mg capsules	61799020
7426	prodcode	Lederfen 300mg Capsule (Wyeth Pharmaceuticals)	50135020
7432	prodcode	Oruvail IM 100mg/2ml solution for injection ampoules (Sanofi)	74128020
7434	prodcode	Clinoril 100mg tablets (Merck Sharp & Dohme Ltd)	48703020
7450	prodcode	Pentazocine 15mg with paracetamol 500mg tablet	65567020
7457	prodcode	Temgesic 0.3mg/ml Injection (Reckitt Benckiser Healthcare (UK) Ltd)	51847020
7458	prodcode	DICLOFENAC SODIUM (3ML) 25 MG/ML INJ	2704007
7469	prodcode	Df118 10mg/5ml Oral solution (Martindale Pharmaceuticals Ltd)	52617020
7481	prodcode	Lederfen 450mg Tablet (Wyeth Pharmaceuticals)	50136020
7483	prodcode	Butazolidin 100mg Tablet (Novartis Pharmaceuticals UK Ltd)	65708020
7488	prodcode	Acupan 20mg/1ml solution for injection ampoules (3M Health Care Ltd)	48023020
7489	prodcode	Panadol baby & infant 120mg/5ml Oral suspension (GlaxoSmithKline Consumer Healthcare)	54176020
7490	prodcode	Froben 100mg suppositories (Abbott Laboratories Ltd)	49561020
7499	prodcode	Calpol extra Tablet (Warner Lambert UK Ltd)	66452020
7517	prodcode	Morphine sulfate 15mg suppositories	59813020
7522	prodcode	Lederfen 300mg Tablet (Wyeth Pharmaceuticals)	50134020
7524	prodcode	Feldene 20mg dispersible tablets (Pfizer Ltd)	55306020
7534	prodcode	Benylin with Codeine oral solution (Pfizer Consumer Healthcare Ltd)	48372020
7535	prodcode	Nurofen 200mg Capsule (Crookes Healthcare Ltd)	85652020
7542	prodcode	Codeine phosphate 8mg with paracetamol 500mg tablets	61567020
7555	prodcode	BuTrans 5micrograms/hour transdermal patches (Napp Pharmaceuticals Ltd)	89600020
7621	prodcode	PARACETAMOL 300 MG TAB	4619007
7650	prodcode	PARACETAMOL 125 MG ELI	5731007
7667	prodcode	Diclofenac 12.5mg suppositories	62461020
7668	prodcode	PARACETAMOL 250 MG TAB	5733007
7678	prodcode	Nortriptyline 25mg Capsule	65158020
7696	prodcode	PARACETAMOL 500MG/CODEINE 10MG MG TAB	6703007
7729	prodcode	Morphine hcl Oral solution (Thornton and Ross Ltd)	50127020
7755	prodcode	Concordin 10 Tablet (Merck Sharp & Dohme Ltd)	57970020
7756	prodcode	Protriptyline 5mg tablet	66327020
7769	prodcode	ASPIRIN/PARACETAMOL TAB	248007
7770	prodcode	ASPIRIN/CODEINE PHOSPHATE/PARACETAMOL 250 MG TAB	262007
7774	prodcode	DICLOFENAC 75 MG INJ	3449007
7780	prodcode	Nortriptyline 10mg / Fluphenazine 500microgram tablets	68989020
7800	prodcode	Palfium 5mg/ml Injection (Roche Products Ltd)	56384020
7801	prodcode	MORPHINE SULPHATE SR 30 MG TAB	3921007
7816	prodcode	Concordin 5 Tablet (Merck Sharp & Dohme Ltd)	57965020
7849	prodcode	Diamorphine 100mg Injection (Manufacturer unknown)	70494020
7872	prodcode	MORPHINE S/R 64 MG INJ	5493007
7875	prodcode	Morphine 30mg modified-release tablets	64806020
7913	prodcode	Tiaprofenic acid 200mg tablets	67056020
7950	prodcode	DOLOXENE 65 MG PUL	3784007
7976	prodcode	PARACETAMOL 450MG/CODEINE 8.1MG TAB	3267007
7979	prodcode	Pertofran 25mg Tablet (Novartis Pharmaceuticals UK Ltd)	55380020
7981	prodcode	Desipramine 25mg tablets	62277020
7989	prodcode	DIHYDROCODEINE TARTRATE/ASPIRIN 300 MG TAB	2694007
7998	prodcode	Dextromoramide 10mg tablets	62392020
7999	prodcode	Diamorphine 5mg Injection (Manufacturer unknown)	70489020
8020	prodcode	PARACETAMOL 125 MG MIX	5732007
8039	prodcode	MST Continus 200mg tablets (Napp Pharmaceuticals Ltd)	50529020
8040	prodcode	Diamorphine 30mg Injection (Manufacturer unknown)	70493020
8053	prodcode	BROMPHENIRAMINE /CODEINE PHOSPHATE / 2 MG ELI	3006007
8062	prodcode	Motifene 75mg modified-release capsules (Daiichi Sankyo UK Ltd)	75820020
8075	prodcode	Morphine sulphate 30mg/ml Injection	59714020
8091	prodcode	PARACETAMOL CO TAB	2135007
8093	prodcode	PARACETAMOL SOLUBLE TAB	6054007
8139	prodcode	Midrid 325mg/65mg capsules (DHP Healthcare Ltd)	62452020
8145	prodcode	Fenbufen 300mg tablets	61800020
8220	prodcode	MORPHINE ANHYDROUS 8.4 MG ELI	2228007
8233	prodcode	Kaolin light 1.5g/5ml / Codeine 5mg/5ml oral suspension sugar free	70855020
8246	prodcode	Codeine phosphate 8mg with paracetamol 500mg effervescent tablets	61568020
8259	prodcode	PARACETAMOL 500 MG ELI	5965007
8271	prodcode	Benoral 750mg tablets (Sanofi-Synthelabo Ltd)	52399020
8292	prodcode	PARACETAMOL 240 MG ELI	4620007
8329	prodcode	Solpadeine Tablet (GlaxoSmithKline Consumer Healthcare)	54214020
8332	prodcode	Tryptizol 50mg Tablet (Merck Sharp & Dohme Ltd)	55442020
8335	prodcode	Paracodol 8mg/500mg capsules (Bayer Plc)	57693020
8375	prodcode	Fortral 25mg tablets (Zentiva)	53469020
8385	prodcode	Ketoprofen 150mg modified-release capsules	69513020
8401	prodcode	Motrin 400mg tablets (Pfizer Ltd)	56329020
8416	prodcode	Tramadol 12 Modified-release tablet	79963020
8420	prodcode	MORPHINE SULPHATE 5 MG INJ	2227007
8447	prodcode	Meptid 200mg Tablet (Shire Pharmaceuticals Ltd)	52951020
8451	prodcode	Etodolac 200mg Tablet	60933020
8456	prodcode	DHC Continus 60mg tablets (Napp Pharmaceuticals Ltd)	62558020
8460	prodcode	DIAMORPHINE 1.5 GM INJ	2713007
8493	prodcode	Motipress tablets (Sanofi-Synthelabo Ltd)	57473020
8500	prodcode	CODEINE PHOSPHATE/PARACETAMOL/SODIUM CIT 8 MG CAP	2810007
8544	prodcode	Fenbufen 450mg tablets	61801020
8600	prodcode	Piroxicam 20mg suppositories	65863020
8663	prodcode	Naprosyn S/R 500mg tablets (Roche Products Ltd)	74549020
8672	prodcode	Feldene 20mg suppositories (Pfizer Ltd)	49421020
8700	prodcode	PARACETAMOL 125 MG TAB	4617007
8723	prodcode	Balmosa cream (Selsdon Healthcare Ltd)	70420020
8732	prodcode	BUCLIZINE HYD/CODEINE PHOS/DOCUSATE SOD/ 6.25 MG TAB	3877007
8735	prodcode	Diamorphine 5mg/5ml Oral solution (Manufacturer unknown)	73131020
8740	prodcode	Morphine hydrochloride 30mg suppositories	55628020
8766	prodcode	MORPHINE HCl 30 MG INJ	2229007
8822	prodcode	Morphine 60mg modified-release tablets	64807020
8823	prodcode	DIAMORPHINE HYDROCHLORIDE 60 MG INJ	2715007
8831	prodcode	Tryptizol mr 75mg Modified-release capsule (Merck Sharp & Dohme Ltd)	55446020
8835	prodcode	CODEINE PHOS /DIPHENHYDRAMINE HYD. /MENT 5.7 MG ELI	3833007
8866	prodcode	Diamorphine 10mg Tablet (Manufacturer unknown)	70488020
8867	prodcode	MORPHINE SULPHATE CR 30 MG TAB	3160007
8876	prodcode	Oramorph 20mg/ml concentrated oral solution (Boehringer Ingelheim Ltd)	68381020
8959	prodcode	MORPHINE SULPHATE 15 MG TAB	54007
8969	prodcode	Lodine 300mg Capsule (Shire Pharmaceuticals Ltd)	58038020
9001	prodcode	Diconal tablets (Amdipharm Plc)	54783020
9012	prodcode	Cyclimorph 15 solution for injection 1ml ampoules (AMCo)	58646020
9053	prodcode	Diamorphine 500mg Injection (Manufacturer unknown)	70495020
9126	prodcode	DIAMORPHINE 4 GM INJ	2714007
9137	prodcode	Morphine 20mg tablets	74009020
9163	prodcode	Remedeine 20mg+500mg Effervescent tablet (Napp Pharmaceuticals Ltd)	55875020
9183	prodcode	Morphine 100mg modified-release tablets	64810020
9193	prodcode	Paracetamol 500mg with sodium bicarbonate 1342 mg effervescent tablet	84058020
9201	prodcode	Ibuleve 5% spray (Dendron Ltd)	59640020
9202	prodcode	CODEINE PHOS/EPHEDRINE HYD/PROMETHAZINE LIN	6692007
9209	prodcode	DHC Continus 90mg tablets (Napp Pharmaceuticals Ltd)	62559020
9222	prodcode	Dicloflex 75mg SR tablets (Dexcel-Pharma Ltd)	79017020
9231	prodcode	Calpol infant 120mg/5ml Oral suspension (McNeil Products Ltd)	48520020
9239	prodcode	Paracetamol 120 mg capsule	82144020
9271	prodcode	Paracetamol 125mg/5ml syrup	82145020
9275	prodcode	DHC Continus 120mg tablets (Napp Pharmaceuticals Ltd)	62560020
9313	prodcode	Dihydrocodeine 90mg modified-release tablets	62549020
9325	prodcode	Hydromorphone 4mg modified-release capsules	84390020
9329	prodcode	Paracetamol 100mg/ml oral solution sugar free	75871020
9330	prodcode	Palladone 2.6mg capsules (Napp Pharmaceuticals Ltd)	84406020
9331	prodcode	Palladone SR 4mg capsules (Napp Pharmaceuticals Ltd)	84400020
9332	prodcode	Palladone SR 2mg capsules (Napp Pharmaceuticals Ltd)	84399020
9337	prodcode	MXL 30mg capsules (Napp Pharmaceuticals Ltd)	81634020
9342	prodcode	MXL 60mg capsules (Napp Pharmaceuticals Ltd)	81635020
9371	prodcode	MXL 120mg capsules (Napp Pharmaceuticals Ltd)	81690020
9381	prodcode	MXL 90mg capsules (Napp Pharmaceuticals Ltd)	81636020
9389	prodcode	Zamadol SR 50mg capsules (Meda Pharmaceuticals Ltd)	85601020
9396	prodcode	Zamadol SR 100mg capsules (Meda Pharmaceuticals Ltd)	85602020
9421	prodcode	Powergel 2.5% gel (A. Menarini Farmaceutica Internazionale SRL)	79620020
9439	prodcode	Flurbiprofen 200mg modified-release capsules	68435020
9457	prodcode	Paracetamol 500mg with codeine phosphate 8mg tablet	65992020
9460	prodcode	Paracetamol 500mg with codeine phosphate 8mg capsule	65989020
9462	prodcode	Paracetamol 500mg with codeine phosphate 8mg effervescent tablet	65988020
9474	prodcode	Preservex 100mg tablets (Almirall Ltd)	81066020
9476	prodcode	Domperamol tablets (Servier Laboratories Ltd)	85106020
9484	prodcode	Morphine sulphate 24 60mg Modified-release capsule	81627020
9500	prodcode	Diclotard 75mg modified-release tablets (Galen Ltd)	84230020
9516	prodcode	Kapake 30mg/500mg capsules (Galen Ltd)	53131020
9557	prodcode	Morphine 15mg modified-release tablets	56797020
9562	prodcode	Remedeine 30mg+500mg Effervescent tablet (Napp Pharmaceuticals Ltd)	81855020
9602	prodcode	Morphine 5mg modified-release tablets	64812020
9615	prodcode	Palladone 1.3mg capsules (Napp Pharmaceuticals Ltd)	84407020
9630	prodcode	Feldene P 0.5% gel (Pfizer Ltd)	79166020
9637	prodcode	Keral 25mg tablets (A. Menarini Farmaceutica Internazionale SRL)	79359020
9672	prodcode	Morphine 100mg modified-release granules sachets sugar free	75454020
9688	prodcode	Diclovol 75mg SR tablets (Mylan)	86796020
9712	prodcode	Paracetamol 250mg orodispersible tablets sugar free	86411020
9736	prodcode	Mefenamic acid 50mg/5ml oral suspension	64365020
9739	prodcode	Tramadol 100mg effervescent powder sachets sugar free	78591020
9742	prodcode	Solpadeine Soluble tablet (GlaxoSmithKline Consumer Healthcare)	54212020
9785	prodcode	Remedeine 30mg+500mg Tablet (Napp Pharmaceuticals Ltd)	55874020
9822	prodcode	Arcoxia 120mg tablets (Grunenthal Ltd)	77848020
9855	prodcode	Paracetamol 500mg / Dihydrocodeine 20mg tablets	66016020
9874	prodcode	OxyNorm liquid 5mg/5ml oral solution (Napp Pharmaceuticals Ltd)	80386020
9914	prodcode	Calpol Six Plus Fastmelts 250mg tablets (McNeil Products Ltd)	81661020
9917	prodcode	Kapake Insts 30mg/500mg effervescent powder sachets (Galen Ltd)	84590020
9927	prodcode	OxyContin 40mg modified-release tablets (Napp Pharmaceuticals Ltd)	76936020
9928	prodcode	Oxynorm 10mg/ml Solution for injection (Napp Pharmaceuticals Ltd)	83859020
9945	prodcode	Diamorphine 10mg Tablet (Aurum Pharmaceuticals Ltd)	57278020
9960	prodcode	Morphine sulphate 12 60mg Modified-release capsule	79869020
9973	prodcode	OxyNorm 10mg capsules (Napp Pharmaceuticals Ltd)	73056020
10021	prodcode	OxyContin 80mg modified-release tablets (Napp Pharmaceuticals Ltd)	76939020
10023	prodcode	Dihydrocodeine with paracetamol 20mg+500mg tablets	62544020
10033	prodcode	Etodolac 300mg capsules	60934020
10122	prodcode	Dihydrocodeine 10mg with paracetamol 500mg/5ml oral suspension sugar free	89018020
10123	prodcode	Paracetamol 120mg/5ml / Diphenhydramine 12.5mg/5ml oral solution	78896020
10149	prodcode	Ibuprofen 200mg capsules	86472020
10169	prodcode	Brexidol 20mg tablets (Chiesi Ltd)	77261020
10176	prodcode	Codipar 15mg/500mg tablets (AMCo)	79795020
10178	prodcode	Solpadeine Plus capsules (Omega Pharma Ltd)	89794020
10189	prodcode	Lyrica 300mg capsules (Pfizer Ltd)	88060020
10196	prodcode	Solpadeine Headache tablets (GlaxoSmithKline Consumer Healthcare)	87109020
10205	prodcode	BuTrans 10micrograms/hour transdermal patches (Napp Pharmaceuticals Ltd)	89602020
10209	prodcode	Ibufem 200mg tablets (Galpharm International Ltd)	80061020
10226	prodcode	Solpadeine Plus tablets (Omega Pharma Ltd)	89796020
10239	prodcode	MXL 150mg capsules (Napp Pharmaceuticals Ltd)	81691020
10280	prodcode	OMNOPON 10 MG INJ	2170007
10290	prodcode	BUTAZOLIDIN 250 MG SUP	5913007
10293	prodcode	Sinutab Tablet (Pfizer Consumer Healthcare Ltd)	81992020
10295	prodcode	Relifex 500mg/5ml oral suspension (Meda Pharmaceuticals Ltd)	67975020
10298	prodcode	Benoral 2g granules sachets (Sanofi-Synthelabo Ltd)	48349020
10309	prodcode	Df118 50mg/ml Injection (Martindale Pharmaceuticals Ltd)	52621020
10325	prodcode	Dexibuprofen 300mg tablets	89560020
10336	prodcode	Ketoprofen 100mg/2ml solution for injection ampoules	70001020
10399	prodcode	PARACETAMOL/ORPHENADRINE CITRATE TAB	4162007
10473	prodcode	DIAMORPHINE 10 MG LIN	2728007
10481	prodcode	Lederfen f 450mg Tablet (Wyeth Pharmaceuticals)	54744020
10509	prodcode	Fortagesic Tablet (Sanofi-Synthelabo Ltd)	49523020
10519	prodcode	CODEINE PHOS/IBUPROFEN SR (20MG/300MG) TAB	4147007
10525	prodcode	MST CONTINUS 30 MG SUS	3151007
10558	prodcode	Flexin-75 Continus tablets (Napp Pharmaceuticals Ltd)	68265020
10578	prodcode	Palfium 10mg tablets (Roche Products Ltd)	56383020
10582	prodcode	Formulix Oral solution (Cilag Pharmaceuticals Ltd)	72724020
10583	prodcode	Pentazocine 30mg/ml injection	65561020
10589	prodcode	Fenopron 600 tablets (Typharm Ltd)	49425020
10602	prodcode	Paracodol 8mg/500mg effervescent tablets (Bayer Plc)	57692020
10625	prodcode	Indocid 5mg/ml oral suspension (Merck Sharp & Dohme Ltd)	49934020
10631	prodcode	Morphine 10mg/ml Tincture	64797020
10678	prodcode	Fenopron 300 tablets (Typharm Ltd)	49424020
10701	prodcode	Dimotane Co oral solution paediatric sugar free (Wyeth Consumer Healthcare)	53336020
10711	prodcode	Tolectin 400mg Capsule (Cilag Pharmaceuticals Ltd)	51960020
10730	prodcode	Sevredol 10mg Suppository (Napp Pharmaceuticals Ltd)	74005020
10740	prodcode	DISTALGESIC SOLUBLE TAB	6137007
10748	prodcode	Tramil 500mg Capsule (Wyeth Consumer Healthcare)	75704020
10769	prodcode	Fortral 50mg Capsule (Sanofi-Synthelabo Ltd)	53468020
10785	prodcode	Fenbid 300mg Spansules (Mercury Pharma Group Ltd)	53757020
10829	prodcode	MST CONTINUS 20 MG SUS	3150007
10866	prodcode	Oxycodone hydrochloride 30mg suppositories	71496020
10901	prodcode	Paracetamol with promethazine hydrochloride 120mg+1.5mg/5ml suspension	71660020
10907	prodcode	MORPHINE SULPHATE CR 15 MG TAB	3159007
10917	prodcode	Flamrase SR 100mg tablets (Teva UK Ltd)	74803020
10922	prodcode	Durogesic 100micrograms transdermal patches (Janssen-Cilag Ltd)	76095020
10925	prodcode	Meptid 100mg/1ml solution for injection ampoules (Almirall Ltd)	52948020
10993	prodcode	Medinol 120mg/5ml Oral suspension (SSL International Plc)	72976020
11009	prodcode	Paracetamol 500mg with codeine phosphate 8mg & caffeine 30mg tablet	66001020
11101	prodcode	Zydol 50mg soluble tablets (Grunenthal Ltd)	82968020
11129	prodcode	Papaveretum 15.4mg/1ml solution for injection ampoules	68940020
11168	prodcode	Volsaid Retard 100 tablets (Chiesi Ltd)	80723020
11187	prodcode	Protriptyline 10mg tablet	66328020
11215	prodcode	Voltarol 25mg suppositories (Novartis Pharmaceuticals UK Ltd)	83741020
11250	prodcode	Migraleve - 2 8mg+500mg Tablet (Pfizer Consumer Healthcare Ltd)	55131020
11275	prodcode	Zydol 100mg/2ml solution for injection ampoules (Grunenthal Ltd)	75792020
11325	prodcode	Paracetamol 500mg with codeine phosphate 30 mg tablet	77473020
11342	prodcode	Oramorph 30mg/5ml oral solution unit dose vials (Boehringer Ingelheim Ltd)	68361020
11405	prodcode	Oxycodone 10mg/ml oral solution sugar free	76931020
11461	prodcode	Ibuprofen 300mg modified-release / Codeine 20mg tablets	59563020
11466	prodcode	Nabumetone 500mg/5ml oral-suspension	68001020
11471	prodcode	Tramadol 100mg/2ml solution for injection ampoules	75787020
11495	prodcode	Piroxicam betadex 20mg tablets	50157020
11549	prodcode	Tramadol 75mg modified-release tablets	79983020
11550	prodcode	Nurofen Meltlets 200mg tablets (Reckitt Benckiser Healthcare (UK) Ltd)	68069020
11554	prodcode	Ibuprofen 200mg / Codeine 12.8mg tablets	77460020
11559	prodcode	Tramadol 50mg effervescent powder sachets sugar free	78590020
11584	prodcode	Buprenorphine 70micrograms/hour transdermal patches	79157020
11614	prodcode	Paracetamol 500mg / Domperidone 10mg tablets	85104020
11665	prodcode	Zapain 30mg/500mg tablets (AMCo)	79880020
11698	prodcode	Morphine sulphate 24 30mg Modified-release capsule	81626020
11734	prodcode	Tramadol 50mg orodispersible tablets sugar free	87129020
11746	prodcode	Tramadol 300mg modified-release tablets	82221020
11748	prodcode	Tramadol 400mg modified-release tablets	82223020
11755	prodcode	Morcap SR 20mg capsules (Hospira UK Ltd)	84190020
11801	prodcode	Meptazinol 100mg/1ml solution for injection ampoules	64421020
11807	prodcode	Paracetamol 500mg with codeine 12.8mg tablet	86865020
11838	prodcode	Morphine 200mg modified-release tablets	64811020
11843	prodcode	Fentanyl 200microgram lozenges	76091020
11907	prodcode	Dexibuprofen 400mg tablets	89572020
11925	prodcode	Medised For Children oral solution (SSL International Plc)	89658020
11942	prodcode	Nefopam 20mg/1ml solution for injection ampoules	64960020
11945	prodcode	Syndol Tablet (SSL International Plc)	51785020
11952	prodcode	Phenylbutazone 100mg gastro-resistant tablets	65700020
11961	prodcode	Veganin Tablet (Pfizer Consumer Healthcare Ltd)	66031020
11970	prodcode	Meloxicam 7.5mg suppositories	81650020
11980	prodcode	Cuprofen 400mg Tablet (SSL International Plc)	50221020
11982	prodcode	Durogesic DTrans 12micrograms transdermal patches (Janssen-Cilag Ltd)	89907020
11986	prodcode	Medinol 120mg/5ml Oral suspension (SSL International Plc)	72974020
12000	prodcode	Ketoprofen 100mg suppositories	63885020
12011	prodcode	MORPHINE SULPHATE CR 60 MG TAB	3161007
12020	prodcode	Dipipanone 10mg / Cyclizine 30mg tablets	62683020
12075	prodcode	Mobiflex 20mg Tablet (Roche Products Ltd)	69420020
12076	prodcode	Dextropropoxyphene 60mg capsules	72612020
12171	prodcode	Dimotane Co oral solution sugar free (Wyeth Consumer Healthcare)	48985020
12188	prodcode	Trilisate 500mg Tablet (Napp Pharmaceuticals Ltd)	55563020
12194	prodcode	NORTRIPTYLINE 10 MG ELI	5750007
12219	prodcode	Morphine sulfate 15mg/1ml solution for injection ampoules	59713020
12332	prodcode	PARACETAMOL 240 MG SUS	4618007
12353	prodcode	Aventyl 25mg Capsule (Eli Lilly and Company Ltd)	55348020
